Text,Rätt Kategori,Modell_Kategori,Tid (s),Rätt,Model,Antal Artiklar,Korrekt Klassifikation,Accuracy,Precision,Recall,CPU,GPU,Genomsnitt tid för artiklar
"Sporting rivals go to extra time

The current slew of sports games offers unparalleled opportunities for fans who like t...",tech,"This news article can be categorized under the category of **Sport**. The primary focus of the article is discussing sports video games, specifically those produced by ESPN and EA Sports. While there are discussions about deals and licensing that have financial implications, the central topic remains the world of sports gaming.",0.78,False,,,,,,,,,
"Half-Life 2 sweeps Bafta awards

PC first person shooter Half-Life 2 has won six Bafta Awards, including best game and b...",tech,Culture,0.14,False,,,,,,,,,
"BT boosts its broadband packages

British Telecom has said it will double the broadband speeds of most of its home and b...",tech,Business,0.17,False,,,,,,,,,
"Mobiles 'not media players yet'

Mobiles are not yet ready to be all-singing, all-dancing multimedia devices which will ...",tech,Technology,0.24,False,,,,,,,,,
"Microsoft releases patches

Microsoft has warned PC users to update their systems with the latest security fixes for fla...",tech,Security (Cybersecurity),0.19,False,,,,,,,,,
"Concern over RFID tags

Consumers are very concerned about the use of radio frequency ID (RFID) tags in shops, a survey ...",tech,Privacy and Security,0.19,False,,,,,,,,,
"Ask Jeeves joins web log market

Ask Jeeves has bought the Bloglines website to improve the way it handles content from ...",tech,This news article falls under the category of **Business**.,0.27,False,,,,,,,,,
"Digital guru floats sub-$100 PC

Nicholas Negroponte, chairman and founder of MIT's Media Labs, says he is developing a ...",tech,Technology,0.18,False,,,,,,,,,
"Looks and music to drive mobiles

Mobile phones are still enjoying a boom time in sales, according to research from tech...",tech,Kultur,0.23,False,,,,,,,,,
"Yahoo celebrates a decade online

Yahoo, one of the net's most iconic companies, is celebrating its 10th anniversary thi...",tech,Business,0.16,False,,,,,,,,,
"Kenyan school turns to handhelds

At the Mbita Point primary school in western Kenya students click away at a handheld c...",tech,Technology (or Education Technology),0.23,False,,,,,,,,,
"Tough rules for ringtone sellers

Firms that flout rules on how ringtones and other mobile extras are sold could be cut ...",tech,Business,0.22,False,,,,,,,,,
"Creator of first Apple Mac dies

Jef Raskin, head of the team behind the first Macintosh computer, has died.

Mr Raskin ...",tech,Technology (or Inventions),0.22,False,,,,,,,,,
"'Friends fear' with lost mobiles

People are becoming so dependent on their mobile phones that one in three are concerne...",tech,Social issues,0.23,False,,,,,,,,,
"Telewest to challenge Sky Plus

Cable firm Telewest is to offer a personal video recorder (PVR) in a set -top box to cha...",tech,The article can be categorized as: **Business** (or alternatively: Technology),0.32,False,,,,,,,,,
"Games enter the classroom

Video games could soon be transplanted from their natural habitat to the more academic atmosp...",tech,Education (Learning),0.27,False,,,,,,,,,
"Gadget growth fuels eco concerns

Technology firms and gadget lovers are being urged to think more about the environment...",tech,"The category for this news article is ""Environment"".",0.38,False,,,,,,,,,
"'Evil twin' fear for wireless net

People using wireless high-speed net (wi-fi) are being warned about fake hotspots, or...",tech,Security (Cybersecurity),0.26,False,,,,,,,,,
"China 'to overtake US net use'

The Chinese net-using population looks set to exceed that of the US in less than three y...",tech,Business,0.19,False,,,,,,,,,
"US peer-to-peer pirates convicted

The first convictions for piracy over peer-to-peer networks have been handed down in ...",tech,This news article falls under the category of **Legal Affairs**.,0.26,False,,,,,,,,,
"Google launches TV search service

The net search giant Google has launched a search service that lets people look for T...",tech,"Technology (specifically, Media & Entertainment)",0.23,False,,,,,,,,,
"Rich pickings for hi-tech thieves

Viruses, trojans and other malicious programs sent on to the net to catch you out are...",tech,Business,0.23,False,,,,,,,,,
"Blog reading explodes in America

Americans are becoming avid blog readers, with 32 million getting hooked in 2004, acco...",tech,"The provided news article can be categorized under ""Media and Technology"" as it primarily focuses on the growth of blog readership in America, the use of RSS aggregators, and demographic trends related to blog creation and reading.",0.57,False,,,,,,,,,
"Software watching while you work

Software that can not only monitor every keystroke and action performed at a PC but al...",tech,The provided news article can be categorized as **Business and Economy** or simply **Business**.,0.37,False,,,,,,,,,
"New delay hits EU software laws

A fresh delay has hit controversial new European Union rules which govern computer-base...",tech,Politics,0.14,False,,,,,,,,,
"Savvy searchers fail to spot ads

Internet search engine users are an odd mix of naive and sophisticated, suggests a rep...",tech,"This article can be categorized under ""Technology and Internet""",0.31,False,,,,,,,,,
"Games firms 'face tough future'

UK video game firms face a testing time as they prepare for the next round of games con...",tech,Business,0.19,False,,,,,,,,,
"Microsoft makes anti-piracy move

Microsoft says it is clamping down on people running pirated versions of its Windows o...",tech,Business,0.19,False,,,,,,,,,
"Nintendo handheld given Euro date

Nintendo's new handheld console, the DS, will launch in Europe on 11 March, the compa...",tech,Business,0.21,False,,,,,,,,,
"Smart search lets art fans browse

If you don't know art but know what you like, new search technology could prove a use...",tech,Kultur,0.18,False,,,,,,,,,
"Warning over Windows Word files

Writing a Microsoft Word document can be a dangerous business, according to document se...",tech,"The category for this news article is ""Cybersecurity"" or ""Data Security"".",0.33,False,,,,,,,,,
"Net regulation 'still possible'

The blurring of boundaries between TV and the internet raises questions of regulation, ...",tech,Policy or Regulation,0.25,False,,,,,,,,,
"Voters flock to blog awards site

Voting is under way for the annual Bloggies which recognise the best web blogs - onlin...",tech,"The article can be categorized as **Cultural & Arts** due to its focus on the recognition of web blogs, which are personal or professional online platforms for publishing a wide range of content from news to quirky interests. The addition of new categories such as best food, entertainment, and writing also underscores this classification.",0.82,False,,,,,,,,,
"Latest Opera browser gets vocal

Net browser Opera 8.0, due for official release at the end of next month, will be ""the ...",tech,Accessibility,0.18,False,,,,,,,,,
"Web radio takes Spanish rap global

Spin the radio dial in the US and you are likely to find plenty of Spanish-language ...",tech,"This news article can be categorized under 'Culture' or 'Entertainment'. It discusses the rise of Spanish-language hip-hop and rap, specifically online, and how a website called latinohiphopradio.com is making it more accessible to global audiences. The article features interviews with relevant artists and industry experts, highlighting their efforts to promote the genre and bring it to a wider audience. The focus is on cultural differences, production values, and the potential for expansion of Spanish-language hip-hop and rap in the future.",1.33,False,,,,,,,,,
"Movie body targets children's PCs

The body that represents the US movie industry has released its latest tool in its ca...",tech,Business (Economy),0.23,False,,,,,,,,,
"Norway upholds 'Napster' ruling

A Norwegian student who ran a website which linked to downloadable MP3 files has been o...",tech,Business,0.19,False,,,,,,,,,
"The future in your pocket

If you are a geek or gadget fan, the next 12 months look like they are going to be a lot of f...",tech,This article can be categorized under **Technology** or **Mobile Technology**.,0.47,False,,,,,,,,,
"What high-definition will do to DVDs

First it was the humble home video, then it was the DVD, and now Hollywood is prep...",tech,Technology (Teknologi),0.35,False,,,,,,,,,
"Mobile games come of age

The BBC News website takes a look at how games on mobile phones are maturing. A brief round-up...",tech,The category for this news article is: Technology (or Gaming),0.42,False,,,,,,,,,
"California sets fines for spyware

The makers of computer programs that secretly spy on what people do with their home P...",tech,This article can be categorized as 'Legislation' or 'Privacy Rights'.,0.31,False,,,,,,,,,
"Web helps collect aid donations

The web is helping aid agencies gather resources to help cope with the aftermath of the...",tech,This news article can be categorized as 'Business'. The web's biggest firms are helping to channel aid donations and some of them are modifying their homepages or providing logistical support for phone and online appeals. This clearly demonstrates the economic aspect as these companies are using their platforms to facilitate fundraising efforts for disaster relief.,0.85,False,,,,,,,,,
"Mobiles rack up 20 years of use

Mobile phones in the UK are celebrating their 20th anniversary this weekend.

Britain's...",tech,Technology,0.19,False,,,,,,,,,
"Blogs take on the mainstream

Web logs or blogs are everywhere, with at least an estimated five million on the web and t...",tech,This news article can be categorized under: Politics,0.34,False,,,,,,,,,
"Honour for UK games maker

Leading British computer games maker Peter Molyneux has been made an OBE in the New Year Hono...",tech,Kultur,0.17,False,,,,,,,,,
"Bush website blocked outside US

Surfers outside the US have been unable to visit the official re-election site of Presi...",tech,Politics,0.16,False,,,,,,,,,
"Blogger grounded by her airline

A US airline attendant is fighting for her job after she was suspended over postings on...",tech,This news article falls under the category of: Legal Issues,0.35,False,,,,,,,,,
"Camera phones are 'must-haves'

Four times more mobiles with cameras in them will be sold in Europe by the end of 2004 t...",tech,"This article can be categorized under the category of **Technology**. The primary focus is on the advancement and increasing popularity of camera phones, including improvements in imaging technology, features, and uses. The article also discusses the impact on various industries such as art and business profits, but the main emphasis remains on technological development.",0.88,False,,,,,,,,,
"Games 'deserve a place in class'

Computer games could enhance learning and have a legitimate place in the classroom, sa...",tech,Kultur,0.19,False,,,,,,,,,
"Nuclear body seeks new tech

The computer systems used to monitor the world's nuclear power installations are so outdate...",tech,Technology Upgrade/Innovation,0.23,False,,,,,,,,,
"Web logs aid disaster recovery

Some of the most vivid descriptions of the devastation in southern Asia are on the inter...",tech,"News and Media (Journalism, Reporting)",0.34,False,,,,,,,,,
"Pandas benefit from wireless net

The world's dwindling panda population is getting a helping hand from a wireless inter...",tech,Technology (or Digital Transformation),0.21,False,,,,,,,,,
"Search wars hit desktop PCs

Another front in the on-going battle between Microsoft and Google is about to be opened.

B...",tech,Business,0.22,False,,,,,,,,,
"Home phones face unclear future

The fixed line phone in your home could soon be an endangered species.

Research by han...",tech,Business,0.17,False,,,,,,,,,
"Podcasts mark rise of DIY radio

An Apple iPod or other digital music players can hold anything up to 10,000 songs, whic...",tech,Technology (Teknik),0.38,False,,,,,,,,,
"Sony wares win innovation award

Sony has taken the prize for top innovator at the annual awards of PC Pro Magazine.

It...",tech,Technology,0.16,False,,,,,,,,,
